code,name,section,enabled,surgical,min_quantity,max_quantity,diagnosis_required,sex,scope,stay,coverage,odontology,priority
780102,APLICACION DE ALOINJERTO ESTRUCTURAL EN CLAVICULA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780103,INJERTO OSEO EN ESCAPULA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780104,INJERTO OSEO EN ESCAPULA VIA ARTROSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780105,APLICACION DE ALOINJERTO ESTRUCTURAL EN ESCAPULA VIA ABIERTA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780106,APLICACION DE ALOINJERTO ESTRUCTURAL EN ESCAPULA VIA ARTROSCOPICA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780200,INJERTO OSEO EN HUMERO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780201,INJERTO OSEO EN HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
780202,APLICACION DE ALOINJERTO ESTRUCTURAL EN HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780300,INJERTO OSEO EN CUBITO O RADIO SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780301,INJERTO OSEO EN CUBITO O RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
780401,INJERTO OSEO EN HUESOS DEL CARPO (EXCEPTO ESCAFOIDES),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780402,INJERTO OSEO EN ESCAFOIDES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780403,INJERTO OSEO EN METACARPIANOS (UNO O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780404,INJERTO OSEO VASCULARIZADO EN ESCAFOIDES,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780500,INJERTO OSEO EN FEMUR SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780501,INJERTO OSEO EN FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
780502,APLICACION DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780503,APLICACION DE ALOINJERTO ESTRUCTURAL OSTEOCONDRAL EN FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780600,INJERTO OSEO EN ROTULA SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780601,INJERTO OSEO EN ROTULA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
780700,INJERTO OSEO EN TIBIA O PERONE SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780701,INJERTO OSEO EN TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,H,E,,0,0
780702,APLICACION DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE TIBIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780703,APLICACION DE ALOINJERTO ESTRUCTURAL OSTEOCONDRAL EN TIBIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780705,INJERTO OSEO VASCULARIZADO (MICRO) DE PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780706,APLICACION DE ALOINJERTO ESTRUCTURAL EN DIAFISIS DE PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780800,INJERTO OSEO EN HUESOS TARSIANOS O METATARSIANOS SOD,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780801,INJERTO OSEO EN HUESOS TARSIANOS O METATARSIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,,,,0,0
780901,INJERTO OSEO EN FALANGES DE LA MANO (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780902,INJERTO OSEO EN FALANGES DEL PIE (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780903,INJERTO OSEO EN MANO CON FIJACION INTERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780904,INJERTO OSEO CON CARTILAGO EN MANO CON FIJACION INTERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780905,APLICACION DE INJERTO ESTRUCTURAL EN PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780920,INJERTO OSEO EN PELVIS NCOC,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780921,APLICACION DE ALOINJERTO ESTRUCTURAL EN PELVIS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780931,INJERTO OSEO EN COLUMNA VERTEBRAL VIA ANTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780932,INJERTO OSEO EN COLUMNA VERTEBRAL VIA POSTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
780940,REEMPLAZO DE CUERPO VERTEBRAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781201,APLICACION DE TUTORES EXTERNOS EN HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781202,COLOCACION DE DISPOSITIVO DE FIJACION EN CODO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781301,APLICACION DE TUTOR EXTERNO EN RADIO O CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781302,APLICACION DE TUTORES EXTERNOS EN RADIO Y CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781304,APLICACION DE TUTORES EXTERNOS EN PUNO O MUNECA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781401,APLICACION DE TUTOR EXTERNO EN MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781501,APLICACION DE TUTOR EXTERNO EN FEMUR NCOC,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781502,APLICACION DE TUTORES EXTERNOS EN MUSLO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781503,COLOCACION QUIRURGICA DE DISPOSITIVO PARA TRACCION ESQUELETICA EN MUSLO (TRANSCONDILEA),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781601,APLICACION DE TUTOR EXTERNO RODILLA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781701,APLICACION DE TUTORES EXTERNOS EN TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781702,APLICACION DE TUTORES EXTERNOS EN TIBIA Y PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781703,APLICACION DE TUTOR EXTERNO EN CUELLO DE PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781704,COLOCACION DE DISPOSITIVO EXTERNO DE FIJACION TRANSTIBIAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781801,APLICACION DE TUTOR EXTERNO PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781802,COLOCACION DE DISPOSITIVO EXTERNO EN PIE (CALCANEO),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781901,APLICACION DE DISPOSITIVO EXTERNO DE FIJACION DE FALANGES DE MANO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781902,APLICACION DE DISPOSITIVO EXTERNO DE FIJACION DE FALANGES DE PIE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781920,APLICACION DE TUTORES EXTERNOS EN PELVIS POR VIA ANTERIOR O POSTERIOR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
781930,APLICACION DE TUTORES EXTERNOS EN COLUMNA VERTEBRAL,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782101,EPIFISIODESIS ABIERTA DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782102,EPIFISIODESIS PERCUTANEA DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782103,GRAPADO EPIFISIARIO DE HUMERO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782104,ACORTAMIENTO DE HUMERO MEDIANTE RESECCION/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782211,EPIFISIODESIS ABIERTA DE CUBITO O RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782213,EPIFISIODESIS ABIERTA DE CUBITO Y RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782221,EPIFISIODESIS PERCUTANEA DE CUBITO O RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782223,EPIFISIODESIS PERCUTANEA DE RADIO Y CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782231,GRAPADO EPIFISIARIO DE CUBITO O RADIO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782233,GRAPADO EPIFISIARIO DE RADIO Y CUBITO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782241,ACORTAMIENTO DE CUBITO O RADIO MEDIANTE RESECCION/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782243,ACORTAMIENTO DE RADIO Y CUBITO MEDIANTE RESECCION/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782311,EPIFISIODESIS ABIERTA DE METACARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782321,EPIFISIODESIS PERCUTANEA DE METACARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782331,GRAPADO EPIFISIARIO DE METACARPIANOS,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782341,RESECCION/OSTEOTOMIA DE CARPIANOS O METACARPIANOS PARA ACORTAMIENTO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782401,EPIFISIODESIS ABIERTA DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782402,EPIFISIODESIS PERCUTANEA DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782403,GRAPADO EPIFISIARIO DE FEMUR,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782404,ACORTAMIENTO DE FEMUR MEDIANTE RESECCION/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782511,EPIFISIODESIS ABIERTA DE TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782513,EPIFISIODESIS ABIERTA DE TIBIA Y PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782521,EPIFISIODESIS PERCUTANEA DE TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782523,EPIFISIODESIS PERCUTANEA DE TIBIA Y PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782531,GRAPADO EPIFISIARIO DE TIBIA O PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782533,GRAPADO EPIFISIARIO DE TIBIA Y PERONE,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782541,ACORTAMIENTO DE TIBIA O PERONE MEDIANTE RESECCION/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782543,ACORTAMIENTO DE TIBIA Y PERONE MEDIANTE RESECCION/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782611,EPIFISIODESIS ABIERTA DE TARSIANOS O METATARSIANOS (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782621,EPIFISIODESIS PERCUTANEA DE TARSIANOS O METATARSIANOS (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782631,GRAPADO EPIFISIARIO DE TARSIANOS O METATARSIANOS (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782641,ACORTAMIENTO DE TARSIANOS O METATARSIANOS MEDIANTE RESECCION/OSTEOTOMIA (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782711,EPIFISIODESIS ABIERTA DE FALANGES DE MANO (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782721,EPIFISIODESIS PERCUTANEA DE FALANGES DE MANO (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782731,GRAPADO EPIFISIARIO DE FALANGES DE MANO (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782741,ACORTAMIENTO DE FALANGES DE MANO MEDIANTE RESECCION/ OSTEOTOMIA (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782751,EPIFISIODESIS ABIERTA DE FALANGES DE PIE (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782761,EPIFISIODESIS PERCUTANEA DE FALANGES DE PIE (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782771,GRAPADO EPIFISIARIO DE FALANGES DE PIE (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
782781,ACORTAMIENTO DE FALANGES DE PIE MEDIANTE RESECCION/ OSTEOTOMIA (UNA O MAS),SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783001,TRANSPOSICION OSEA EN HUESOS LARGOS CON COLOCACION DE TUTOR EXTERNO,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783201,ALARGAMIENTO DE HUMERO POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION U OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783202,ALARGAMIENTO DE HUMERO POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION U OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783203,ALARGAMIENTO DE HUMERO POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783204,ALARGAMIENTO DE HUMERO POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783301,ALARGAMIENTO DE RADIO O CUBITO POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783302,ALARGAMIENTO DE RADIO Y CUBITO POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783305,ALARGAMIENTO DE CUBITO O RADIO PROGRESIVO CON DISPOSITIVO DE FIJACION EXTERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783306,ALARGAMIENTO DE CUBITOY RADIO PROGRESIVO CON DISPOSITIVO DE FIJACION EXTERNA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783307,ALARGAMIENTO DE RADIO O CUBITO POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783308,ALARGAMIENTO DE RADIO Y CUBITO POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783401,ALARGAMIENTO DE METACARPIANOS (UNO O MAS) POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783402,ALARGAMIENTO DE METACARPIANOS (UNO O MAS) POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783403,ALARGAMIENTO DE METACARPIANOS (UNO O MAS) POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783404,ALARGAMIENTO DE METACARPIANOS (UNO O MAS) POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783501,ALARGAMIENTO DE FEMUR POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783502,ALARGAMIENTO DE FEMUR POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783503,ALARGAMIENTO DE FEMUR POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783504,ALARGAMIENTO DE FEMUR POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783701,ALARGAMIENTO DE TIBIA POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783702,ALARGAMIENTO DE TIBIA POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783703,ALARGAMIENTO DE PERONE POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783704,ALARGAMIENTO DE PERONE POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783705,ALARGAMIENTO DE TIBIA POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783706,ALARGAMIENTO DE TIBIA POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783707,ALARGAMIENTO DE PERONE POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783708,ALARGAMIENTO DE PERONE POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783801,ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783802,ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783803,ALARGAMIENTO DE METARSIANOS (UNO O MAS) POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783804,ALARGAMIENTO DE METARSIANOS (UNO O MAS) POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783805,ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783806,ALARGAMIENTO DE TARSIANOS (UNO O MAS) POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783807,ALARGAMIENTO DE METATARSIANOS (UNO O MAS) POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783808,ALARGAMIENTO DE METATARSIANOS (UNO O MAS) POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783901,ALARGAMIENTO DE FALANGES DE MANO CON INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783902,ALARGAMIENTO DE FALANGES DE MANO POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783903,ALARGAMIENTO DE FALANGES DE MANO POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783911,ALARGAMIENTO DE FALANGES DE PIE POR INJERTO SIN DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783912,ALARGAMIENTO DE FALANGES DE PIE POR INJERTO CON DISPOSITIVOS INTERNOS DE FIJACION Y OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783913,ALARGAMIENTO DE FALANGES DE PIE POR TECNICA DE DISTRACCION SIN CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
783914,ALARGAMIENTO DE FALANGES DE PIE POR TECNICA DE DISTRACCION CON CORTICOTOMIA/OSTEOTOMIA,SECCION 00 PROCEDIMIENTOS QUIRURGICOS,AP,S,1,1,S,Z,Z,Z,,0,0
